id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,yr_built,zipcode
1721059218,2014,271675,3,1.75,2140,13068,1,4,1974,98092
6400700220,2015,450000,3,1,1540,9028,1,4,1968,98033
524069115,2014,759000,3,2.25,2950,78843,1.5,3,2006,98075
8818900155,2015,599950,6,3,2020,4129,1,3,1994,98105
2321300325,2015,810000,4,2.75,2820,5000,1.5,3,1927,98199
2131200925,2014,331292,3,1.75,1660,10000,1,3,1972,98019
3726800220,2015,348000,3,1.75,1830,2417,1,3,1919,98144
3488300085,2014,435000,2,1,720,5600,1,4,1920,98116
6415100297,2015,530000,3,2.5,2160,9063,2,3,1992,98133
9265400210,2014,227000,3,1.75,1510,9837,2,3,1989,98001
2787000040,2014,285000,3,1.5,1870,42070,1,3,1953,98168
3425059218,2015,740000,4,2.25,2860,26136,1,3,1977,98005
1591600676,2015,246000,3,1,990,9145,1.5,4,1939,98146
2843200085,2015,260000,3,1,1910,8710,1,3,1954,98168
2561320120,2014,366000,3,2,1350,10200,1,3,1977,98074
8835400775,2014,594950,4,3.25,2557,9480,2,3,1948,98118
2767704525,2015,608000,3,2.75,2610,5000,2,4,1946,98107
3343901848,2015,313100,3,2,1720,11875,1,5,1905,98056
7137800085,2014,185000,3,1.75,1170,9085,1,3,1967,98023
1443500925,2015,455000,2,1,1140,11480,1,3,1907,98118
8731800210,2014,235000,3,2.5,2350,9051,1,4,1966,98023
8155000040,2014,230000,3,1,1020,12289,1,4,1967,98058
9279200910,2014,770000,4,2.25,2730,5000,1,5,1955,98116
7697920150,2014,240000,4,2.25,1830,7614,2,3,1991,98030
7202290620,2015,461000,3,2.5,1690,3026,2,3,2002,98053
5093301285,2015,1.58E+06,4,2.5,2900,10500,1,5,1963,98040
1524069044,2014,1.8225E+06,4,4.5,6380,88714,2,3,2006,98029
7202340450,2014,452000,3,2.5,1690,4000,2,3,2004,98053
3629921120,2014,765000,4,2.5,2660,5043,2,3,2003,98029
524069020,2015,1.05E+06,4,4,4550,54013,1,4,1989,98075
2273600410,2015,546000,3,3,1530,9999,1,4,1983,98033
3186600515,2015,781000,3,2.5,2070,4463,1.5,5,1931,98115
7923000360,2015,538000,4,1.75,1880,7953,1,4,1965,98008
6678900150,2014,790000,4,2.5,2240,8664,1,5,1975,98033
9482700455,2014,696500,4,2.75,2540,4400,1.5,5,1925,98103
3861500330,2015,276000,3,2,1370,8137,1,4,1988,98003
6163901033,2014,269000,2,1,770,8612,1,3,1953,98155
2426039123,2015,2.415E+06,5,4.75,7880,24250,2,3,1996,98177
624069003,2015,829000,4,2.75,2970,59677,1,4,1973,98075
7454000145,2015,122000,2,1,740,6840,1,3,1942,98126
4402700230,2014,352500,3,1.5,1360,7680,1,3,1955,98133
1432701510,2014,249000,4,2,1280,7560,1,5,1959,98058
1115100119,2014,360000,4,2,1920,7803,1,3,1962,98155
2553300120,2015,629500,3,2,2020,10584,1,3,1994,98075
2481630180,2014,1.14E+06,4,2.25,3310,127631,2,5,1924,98072
2525049246,2014,1.55E+06,2,2.25,2950,15593,1,4,1942,98039
7236300065,2014,275000,3,1.5,1320,7695,1,4,1959,98056
1854900330,2014,697000,4,2.5,3160,6961,2,3,2005,98074
203101210,2014,379500,2,1,1640,17335,1,3,1978,98053
622100074,2014,720000,3,2.75,2440,76531,1,3,1980,98072
5014600180,2014,675000,4,2.5,3000,5548,2,3,2006,98059
809002295,2014,1.169E+06,5,2.5,2810,6000,2.5,3,1907,98109
7533800325,2014,1.1E+06,3,2,2390,6888,2,5,1939,98115
5637500180,2014,520000,4,1,2080,3500,1.5,5,1926,98136
3971700981,2014,415000,3,1.75,2650,7500,1.5,4,1962,98155
2267000453,2014,415000,3,2.5,1060,1536,2,3,2000,98117
5029000120,2015,450000,3,2.25,1940,8312,1,4,1963,98166
3735900325,2015,485000,2,1,1080,4080,1,3,1948,98115
6187100360,2015,294000,3,2.25,1700,9600,2,3,1984,98042
7237500530,2014,1.037E+06,4,3.5,4440,10660,2,3,2003,98059
2207500880,2014,690000,3,1,1580,4000,2,3,1905,98102
7937900220,2014,716500,5,2.75,3630,38461,2,3,2000,98058
2767603615,2014,481000,2,2.25,1290,1137,3,3,2007,98107
8121100325,2015,575000,4,2.75,1960,4635,1,4,1968,98118
8712100720,2014,785000,3,2,2090,5015,1.5,5,1920,98112
1223059081,2015,480000,3,1.75,1960,43995,1,3,1970,98059
9323610180,2014,720000,3,2.25,2120,9297,2,4,1981,98006
2722059275,2015,536000,3,2.75,2290,34548,2,4,1984,98042
1545800205,2014,324900,4,2.5,1880,7965,2,3,2000,98038
4303200555,2014,265000,2,1,770,5160,1,3,1943,98106
2267000730,2014,545000,3,2.5,1530,3210,1.5,5,1928,98117
1926049154,2015,465000,2,1.5,1450,27075,1,3,1940,98133
3300790540,2015,292500,3,2.25,1690,7320,2,3,1987,98198
2652501215,2014,860000,4,1.75,1880,3720,1.5,4,1924,98109
2426059124,2014,1.045E+06,4,3.25,4160,47480,2,3,1995,98072
164000237,2014,495000,4,2.5,2140,7245,2,3,2003,98133
1453602283,2015,342000,2,2,1320,1462,3,3,1997,98125
8081650330,2014,320000,4,2.5,2000,10051,2,3,1997,98038
3797000205,2014,444000,3,2,1460,2610,2,3,1987,98103
8921000040,2014,804100,4,2.5,3070,8086,2,3,2005,98059
6791100410,2014,432000,3,2.5,1660,15000,1,4,1970,98075
7224000450,2014,230000,6,1.5,1810,4838,1.5,4,1905,98055
3303980650,2014,935000,4,3.5,3510,11200,2,3,2001,98059
7589200191,2014,634950,3,3,2180,2650,1.5,5,1930,98117
9547200530,2015,780000,6,4,3300,5720,1,3,1963,98115
8635751120,2014,611000,4,2.5,2460,4200,2,3,1998,98074
1982201465,2014,475999,4,1.75,1880,4175,1.5,3,1944,98107
8648700450,2014,565000,3,2,2290,9450,1,3,1979,98008
3586501085,2014,630000,4,2.5,2290,26720,2,3,1977,98177
7701990040,2014,840000,4,3.5,3860,18334,2,3,1996,98077
3420069060,2014,790000,3,2.5,2640,432036,1.5,3,1996,98022
1822069052,2014,450000,5,2.5,2850,209523,1,4,1925,98058
4385701285,2014,1.272E+06,4,3.25,3020,4000,1.5,5,1927,98112
2810600210,2015,520000,3,2,1510,3760,1,5,1925,98136
1624049170,2014,446800,4,2,2410,8712,1,3,1958,98144
871001085,2015,652000,3,1,1470,6122,1,3,1948,98199
4104500191,2014,1.17E+06,3,2.75,2890,12130,2,4,1987,98033
98030530,2014,745000,4,3.25,3490,7024,2,3,2006,98075
1025049115,2014,594000,3,2.25,1270,1406,2,3,2014,98105
9331800580,2015,257000,2,1,1000,3700,1,3,1929,98118
9826701320,2014,485000,4,1.75,1430,4096,2,3,1900,98122
2426049079,2015,330000,3,1,1060,20040,1,3,1943,98034
204000175,2014,381000,3,2,1680,8946,1,3,1996,98053
822039004,2014,849900,2,2,2280,641203,2,3,1990,98070
3735900205,2015,793000,4,2.5,2450,4080,1.5,4,1930,98115
823000174,2014,920000,3,2.25,3650,5353,2,4,1947,98144
3300701575,2015,455000,2,1,830,4000,1,4,1947,98117
4128500210,2014,975000,4,2.5,3490,7494,2,3,2000,98006
1934800142,2014,375000,2,1.5,1050,1046,2,3,2007,98122
1189000205,2015,400000,2,2.5,1170,1811,2,3,2001,98122
4040800120,2015,447000,3,1,1220,7200,1,4,1965,98008
1238501099,2014,470000,3,1.75,1310,8600,1,4,1987,98033
6705870040,2014,665000,4,2.5,3130,7582,2,3,2004,98075
7340601063,2014,295500,3,1.75,1590,41550,1.5,3,1933,98168
7212660540,2015,200000,4,2.5,1720,8638,2,3,1994,98003
1426079047,2014,620000,3,2.25,2520,212137,2,3,2005,98019
6817800220,2014,434900,3,2,1520,11067,1,3,1983,98074
1336800065,2015,1.328E+06,4,2.25,3260,4640,2,5,1907,98112
9413900035,2015,1.65E+06,4,3.25,3910,7500,2,3,2006,98033
9113200180,2014,852500,4,2.5,3480,6315,2,3,2000,98052
4215250220,2014,790000,3,2.5,3040,34670,2,4,1983,98072
8563030330,2015,565000,4,1.75,2030,7350,1,3,1966,98008
5634500688,2015,1.1275E+06,6,3.25,3870,24700,2,3,1989,98028
1657530450,2014,289950,3,2.5,1870,1436,2,3,2004,98059
1624059219,2014,850000,2,2,2640,13939,1,5,1963,98006
7942600975,2014,505000,4,1.75,1940,4800,1,5,1922,98122
8835200610,2014,372000,3,2.5,1710,5633,2,3,1981,98034
7524200180,2014,207000,4,2,1690,7728,1.5,4,1967,98198
5451100220,2014,780000,3,1.75,2340,10495,1,4,1967,98040
4047200065,2014,400000,4,1.75,1700,20283,1.5,3,1965,98019
3374900035,2015,440250,3,1.5,1850,8124,1,4,1948,98177
7010700580,2015,585000,2,2,1370,7920,1,3,1949,98199
4139440360,2014,850000,4,2.5,2900,9972,2,3,1993,98006
3126049154,2014,570000,3,3,2400,3192,2,3,1991,98103
1331900410,2014,869000,4,3,3740,30884,2,3,1988,98072
3432501395,2014,551000,4,2.75,2170,5988,2,3,2014,98155
8945100530,2015,172380,3,1,970,8378,1,4,1962,98023
3121069038,2015,355000,3,2.5,2620,78843,1,4,1964,98092
4139440730,2015,728935,4,2.5,2980,10194,2,3,1993,98006
9808640040,2015,850000,3,2.5,2340,1919,2,4,1981,98033
423059077,2014,515000,5,1.75,1880,48787,2,3,1922,98059
8005100571,2014,215000,2,1,1480,5325,1,4,1925,98022
9324320040,2014,220000,4,2.5,2240,9826,1,4,1988,98023
3825310970,2014,845000,4,2.5,2940,7675,2,3,2004,98052
1930301540,2015,390000,1,1,710,4000,1,4,1928,98103
723049158,2015,135000,4,1,1460,18599,1.5,3,1940,98146
6116500366,2015,439000,3,1,1530,19007,1,4,1949,98166
7954300330,2014,585000,4,2.5,2630,6185,2,3,1999,98056
2346800180,2015,620000,5,1,2230,16800,1.5,4,1923,98136
452001475,2014,477000,3,1,960,3600,1,4,1906,98117
952006783,2014,399500,2,1.5,1180,1722,2,3,2006,98116
2013802060,2014,500000,2,1,1760,27332,1,4,1951,98198
1787600209,2014,432500,3,2.5,1340,8867,2,3,1984,98125
9542100085,2014,940000,4,2.25,2800,18673,1,5,1965,98005
3025059124,2014,3.16875E+06,5,3.5,4330,11979,1,3,2008,98004
7504021490,2014,1.08E+06,3,2.5,3720,11610,2,3,1982,98074
8651440230,2014,229999,4,2,1670,5200,1,4,1977,98042
1003400155,2014,233000,3,1,1100,7657,1,3,1955,98188
7852190410,2014,600000,3,2.5,3240,8016,2,3,2004,98065
2968801085,2015,334000,4,1.5,1680,7620,1,4,1965,98166
7771300155,2014,332500,3,1,1030,8164,1,4,1950,98133
9320870040,2014,249900,3,2.5,1630,7700,1,3,1978,98031
623049047,2014,310000,3,2,2610,12180,1,3,1918,98146
9505100035,2014,200000,2,1,1250,8520,1,3,1928,98126
8114000040,2014,310000,4,1.75,1480,11200,1,4,1969,98059
424000145,2014,230000,3,1,1390,6000,1,3,1954,98056
7857003953,2014,420000,4,2.5,1940,5414,2,3,1997,98108
3630110220,2014,785000,4,2.5,2960,4750,2,3,2005,98029
251500330,2014,1.775E+06,3,2.25,4320,19225,1,4,1972,98004
1900600040,2014,265000,5,1.5,1500,7112,1,5,1920,98166
6163901383,2014,295000,2,1,840,10465,1,3,1951,98155
4054530210,2015,896000,4,2.5,3560,46644,2,3,1992,98077
5088500210,2015,415000,4,2.75,2390,9968,1,4,1989,98038
424500035,2015,250000,3,1.75,1200,5478,1,5,1955,98056
6762700515,2015,1.475E+06,3,2.5,2570,5000,2,3,1984,98102
1562200040,2015,635000,5,2.25,2180,6000,1,4,1966,98007
3401700040,2015,905000,3,2.5,3450,48787,2,3,1987,98072
7202330610,2014,528000,3,2.5,2020,5613,2,3,2003,98053
8835350230,2014,530000,3,2.5,2480,7480,2,3,1992,98072
4057300180,2014,310000,3,1.5,1140,3104,2,3,1988,98029
1023059186,2015,252000,3,1,1530,9465,1,4,1960,98059
6672500040,2014,334500,3,2,1700,8160,1,3,1961,98133
3265300410,2015,370000,3,1,2150,8480,1,3,1951,98115
7549801565,2014,311000,3,2,1190,7840,1.5,4,1918,98108
2114700040,2015,260000,3,2.75,1730,4131,2,3,1975,98106
3375300360,2014,217500,3,1.75,1400,9546,1,4,1984,98003
7237301010,2015,290000,3,2.5,2200,4240,2,3,2003,98042
1245500691,2014,500000,3,1.5,960,4600,1,3,1944,98033
1604601225,2015,423500,3,2,1770,6000,1,3,1984,98118
5411600180,2014,715000,4,2.5,2970,5722,2,3,2005,98074
3331001115,2014,299000,3,2.5,1590,3121,2,3,1994,98118
11300120,2014,635000,3,2.5,3350,4007,2,3,2005,98034
8691310040,2014,806000,4,2.5,3370,9629,2,3,1999,98075
4307350450,2014,289950,3,2.5,1960,3480,2,3,2004,98056
2460700650,2014,280000,3,1.75,1360,6603,1,4,1981,98058
9558050450,2015,479950,3,2.5,2780,6000,2,3,2004,98058
3793500730,2014,394000,4,2.5,3000,9793,2,3,2002,98038
1026069061,2015,682000,4,2.5,3600,203425,2,3,1979,98077
3797002160,2014,409950,2,1,990,3000,1,4,1918,98103
1251200155,2014,1E+06,4,3.5,2990,4200,2,5,1925,98144
4319200450,2015,436000,4,1,1200,6600,1.5,3,1908,98136
2762600035,2014,279000,3,1,1530,15975,1,3,1952,98168
9269200150,2014,390000,1,1.75,1440,4920,1,3,1923,98126
2623029003,2014,635000,3,1.75,1940,167125,1,4,1955,98070
104560120,2014,304400,4,2.75,2140,8100,2,4,1990,98023
7266200085,2015,780000,5,1.75,2330,3800,1.5,3,1927,98115
2622029072,2014,520000,4,3.5,2734,210201,2,5,1974,98070
5101406375,2015,580000,3,1.75,1950,10633,1,3,1978,98125
2698200210,2014,274000,3,1.75,1440,7198,1,3,1981,98055
1328340120,2015,315000,3,2.25,1530,7906,1,3,1980,98058
2380000040,2014,390000,4,1.75,1910,77574,1,4,1971,98042
5490700085,2014,340000,5,2,1750,8220,1,3,1956,98155
1226059101,2014,502000,3,2.25,1600,45613,2,4,1983,98072
1081200360,2014,260000,3,1.75,1750,11180,1,3,1968,98059
148000450,2014,399000,2,1,940,4800,1,4,1911,98116
7831800395,2014,312500,2,1,880,6345,1,3,1919,98106
4024101395,2014,370000,3,1.75,1650,8254,1,5,1951,98155
686550040,2014,1.24E+06,4,3.5,3820,13224,2,3,1990,98004
2337000150,2015,230000,3,1.5,1900,9630,1,3,1967,98023
1068000559,2014,1.275E+06,4,1.75,3720,8448,1,4,1947,98199
7899800120,2014,294350,3,1,1410,5120,1.5,3,1925,98106
425000175,2014,208950,3,1,960,5700,1,4,1956,98056
8682262260,2014,515000,2,1.75,1930,5570,1,3,2005,98053
5608010650,2015,965000,4,2.5,3420,9575,2,3,1994,98027
5350200870,2015,925000,4,2.75,3010,3400,2,3,1923,98122
1279300085,2015,654500,4,1,1780,5000,1.5,3,1947,98115
1081300450,2014,364000,4,2.5,2080,11050,1,4,1969,98059
8698600395,2015,150000,2,1,1250,5208,1,3,1951,98002
5381000072,2014,349950,5,3,2257,10117,1,3,2005,98188
2877103111,2014,585000,3,1.5,1670,5000,1.5,4,1912,98117
2159800120,2015,801501,4,2.25,2250,13500,2,4,1980,98007
2724079061,2014,610000,3,1.75,1650,221720,1,3,1992,98024
1843100610,2014,382000,5,2.25,2880,11965,2,4,1990,98042
120069003,2014,495000,4,3,3620,403693,2,3,1980,98022
3226049401,2014,447500,3,1.75,1950,6504,1,3,1953,98115
259800610,2015,575000,4,2.5,2280,9491,1,4,1966,98008
635000145,2014,565000,2,1.75,1740,4736,1.5,4,1907,98144
3764800540,2014,348580,3,1,1220,7876,1,3,1966,98034
6672700120,2014,459000,4,1.75,2260,9703,1,2,1978,98052
2126079124,2015,375000,4,2,1790,61419,2,2,1988,98019
2331550120,2014,310000,4,2.5,2440,7093,2,3,1999,98030
2190600243,2014,210000,3,1.5,1400,9600,1,4,1964,98003
7853340330,2014,384205,3,2.75,1810,3292,2,3,2014,98065
3185600040,2014,180000,2,1,1400,4500,1,3,1922,98055
3185600040,2014,310000,2,1,1400,4500,1,3,1922,98055
253600180,2015,427500,4,2.5,2010,6294,2,3,2000,98028
7011201475,2014,780000,3,3,2520,2152,1.5,3,1925,98119
2525049266,2014,1.762E+06,3,2.25,3060,16000,2,3,1988,98039
9542830540,2015,339950,4,2.5,2150,4000,2,3,2010,98038
8965400210,2014,820000,3,2.25,2880,9750,2,3,1989,98006
8682291970,2014,398000,2,2,1300,3865,1,3,2006,98053
5561300540,2014,492000,3,1.75,2770,39927,1,4,1978,98027
2722049092,2015,240000,4,1.5,1780,14810,1,4,1950,98032
5469502380,2014,599950,4,3.5,3730,15029,2,3,1991,98042
2023049218,2014,105500,2,1,930,7740,1,1,1932,98148
2023049218,2015,445000,2,1,930,7740,1,1,1932,98148
1920079103,2014,390500,2,1.75,1460,426450,1,5,1966,98022
7760400210,2015,255000,3,2,1310,8454,1,3,1994,98042
8078390150,2014,675750,4,2.5,2770,10274,2,3,1989,98029
3528900401,2014,1.64E+06,3,3.25,3140,5445,2,4,1913,98109
5104520720,2014,353500,4,2.5,1770,9239,2,3,2004,98038
8146100580,2014,765000,3,1,1220,7585,1,4,1954,98004
7852020620,2015,563500,4,2.5,2190,4944,2,3,1999,98065
5249803010,2015,439000,4,2,1800,5465,1,3,1942,98118
5459500145,2014,975000,5,2.75,3100,10014,1,4,1973,98040
7853302110,2015,469900,3,2.5,2270,4399,2,3,2007,98065
7304300905,2015,252000,3,1,1300,8184,2,3,1947,98155
6119200085,2014,495000,3,2,1769,9300,1,4,1955,98166
622049106,2014,570000,6,2.5,3370,15625,1,3,1964,98166
1624049275,2014,327000,4,2.5,1630,5361,2,3,1999,98144
5035300871,2014,898000,2,2.25,2470,7658,1,4,1954,98199
1329500120,2015,300000,4,2.5,2600,8572,2,3,2003,98001
7504400620,2015,418500,3,2,1800,12440,1,3,1978,98074
8029550180,2015,450000,4,2.5,2240,4616,2,3,2001,98056
5072200040,2014,403000,3,2,1960,13100,1,5,1957,98166
6141100330,2014,440000,3,1,1710,6556,1.5,4,1926,98133
7131300063,2015,350000,4,1.75,2140,4959,1,3,1965,98118
2807100155,2014,240000,3,2,1400,6200,1,3,1948,98133
1819800286,2014,460000,2,1,890,2100,1,4,1919,98107
2663000580,2014,825000,4,1,1820,4000,2,3,1923,98102
7749500970,2015,267500,3,2.25,1860,12000,1,4,1976,98092
3599600150,2014,201000,3,1,1220,22443,1,4,1972,98001
7853310720,2014,479500,3,2.75,2300,4637,2,3,2008,98065
4239410220,2015,210000,2,1,1520,4700,2,4,1978,98092
9136103027,2014,445000,2,1,1440,3225,1,3,1915,98103
3432501415,2014,265000,3,1.75,1170,8148,1,3,1952,98155
3432501415,2014,399000,3,1.75,1170,8148,1,3,1952,98155
1026069044,2014,785000,4,2.25,3200,53357,2,4,1972,98077
1152600220,2014,831500,5,2.5,4470,35124,2.5,3,1984,98072
9478500770,2015,360000,4,2.5,2570,4557,2,3,2009,98042
6388920410,2015,655000,3,2.5,2370,7916,2,3,1990,98056
3579800180,2015,449950,4,1.5,1800,10150,1.5,4,1958,98034
8860300220,2015,612000,5,2.5,2300,7000,1,3,1975,98052
1823069287,2014,575000,3,2.5,3240,33661,2,3,2001,98059
8854000410,2015,557000,3,2.5,2280,18241,1,3,1995,98011
3344500183,2015,375000,4,1.75,1870,12500,1,5,1943,98056
2891400410,2015,369000,3,2.25,1820,99752,1,4,1969,98092
7129800063,2015,330000,5,2.75,2390,6282,1,4,1966,98118
3179100220,2015,1.031E+06,4,1.75,2110,6708,1,3,1941,98105
1931300815,2015,550000,2,1,980,4800,1,4,1910,98103
6163900333,2014,338000,3,1.75,1250,7710,1,4,1947,98155
4389201075,2014,1.9E+06,4,2.5,3680,13351,2,5,1946,98004
2122700120,2014,235000,3,1,2230,8163,1,3,1966,98118
2291401115,2014,349950,1,1,1230,9300,1.5,4,1918,98133
7229100040,2014,300000,5,2.5,2093,10350,1.5,5,1963,98058
3204800040,2014,431000,3,1.75,1660,12865,1,5,1967,98056
8092700220,2015,280000,5,2.5,1630,20750,1,4,1975,98042
7503800210,2015,295000,4,2.5,1677,7209,2,3,2011,98023
2781250150,2015,445000,4,2.5,2990,6383,2,3,2003,98038
2024089011,2014,550000,5,1,2150,262231,1.5,3,1900,98065
2427910040,2014,515000,4,2.5,2890,15067,2,3,2003,98024
3123059107,2014,555000,3,2.5,3050,158558,1,4,1987,98055
7211400506,2014,265000,3,2.5,1410,2500,2,3,2006,98146
8129700085,2014,597000,4,2.5,2280,2432,2,5,1921,98103
3271301175,2014,661000,2,1,1260,5800,1,4,1939,98199
7203101970,2014,362764,3,2,1460,4350,2,3,2008,98053
1787600146,2014,427000,4,2.5,1600,14000,1,3,1950,98125
5255200220,2014,405000,3,1.75,2020,8531,1,3,1965,98011
937000330,2014,157000,3,1.5,1170,11530,1,3,1960,98198
937000330,2015,246500,3,1.5,1170,11530,1,3,1960,98198
6817800730,2015,386500,2,1.5,1280,11071,1,3,1984,98074
1898900040,2014,300000,4,2.5,2680,15508,2,3,1999,98023
9264901510,2014,240000,3,1.75,1770,8571,1,3,1978,98023
3343301490,2014,818500,5,3.5,4790,12957,2,3,2005,98006
1645000097,2014,249000,3,1.75,1300,8500,1,4,1964,98022
2923501020,2014,580000,4,2.25,2610,7700,1,3,1977,98027
4139900180,2015,2.34E+06,4,2.5,4500,35200,1,3,1988,98006
2621760360,2014,333000,4,2.5,2100,7366,2,3,1997,98042
5702380730,2014,230000,2,2,1340,7605,1,3,1992,98022
1604601855,2015,360500,3,1,970,6180,1,3,1974,98118
6777800150,2014,265000,3,1.75,2200,7200,1,3,1962,98032
1563103040,2014,490000,2,1,990,5000,1,3,1941,98116
7550800736,2015,600000,2,1.75,1180,5000,1,2,1925,98107
1138000410,2014,307500,3,1,980,6530,1,3,1969,98034
7555220150,2014,670000,4,2.25,2370,9636,1,3,1976,98033
3021059197,2014,247200,3,1.5,1910,10583,1.5,4,1922,98002
2923500230,2014,2.6E+06,4,4.5,5270,12195,2,3,1979,98027
4039500610,2014,440000,3,1.75,1430,8400,1,4,1961,98008
3904910610,2015,700000,4,2.5,2490,7694,2,3,1987,98029
2489200230,2015,756100,4,2,2000,8317,1.5,4,1917,98126
2600100180,2014,555000,4,2.75,2600,19275,1,3,1978,98006
6909200355,2015,830000,5,3.5,2880,3750,2,3,2001,98144
7575500040,2014,180000,3,1,1010,8863,1,4,1990,98022
6192400180,2014,775000,5,3.5,3290,5600,2,3,2004,98052
5125400385,2014,220000,4,1.75,1530,18400,1.5,4,1938,98002
7811100230,2014,650000,4,2.75,2020,15810,1,4,1967,98005
6608500220,2014,410000,3,1.75,1340,9975,1,4,1961,98033
705730180,2014,339995,4,2.5,2180,5367,2,3,2000,98038
4039700870,2015,1.16E+06,5,1.75,2870,9680,1,5,1966,98008
238000201,2014,440000,3,2.75,2070,9697,2,4,1929,98188
4365700330,2014,275000,2,1.75,930,7080,1,3,1923,98106
4249000230,2014,766000,3,2.5,2270,9822,2,3,1988,98052
1099750610,2014,231500,3,2.25,1630,7900,1,4,1973,98023
3123089010,2014,472000,3,2,2770,89298,2,3,2004,98045
9578050120,2014,1.325E+06,4,2.5,4010,37076,2,4,1990,98052
1423049029,2015,265000,4,1.75,1970,8390,1,3,1955,98178
1703900155,2014,325000,2,1,790,6000,1,3,1948,98118
1397300120,2014,364500,3,1.75,1740,8424,1,5,1954,98133
7304301085,2015,322500,2,1,1130,8184,1,3,1947,98155
603001020,2015,338900,3,1.75,1180,4000,1,3,1929,98118
5332200530,2014,910000,5,2.5,2350,4000,2,3,1993,98112
5332200530,2015,1.015E+06,5,2.5,2350,4000,2,3,1993,98112
4475800065,2014,459950,3,1.75,1850,6869,1,5,1919,98166
4305500180,2014,584950,4,3,3220,6224,1.5,3,2009,98059
9269750220,2014,252000,3,1.75,2050,11313,1,3,1987,98023
6802210330,2015,270000,3,2.5,1430,8470,1,3,1992,98022
98020220,2014,750000,4,2.5,3210,8938,2,3,2005,98075
6837700175,2014,775000,3,1.75,3520,12350,1,4,1960,98116
1895450230,2015,325000,3,2.5,2260,8120,2,3,2004,98023
1853080180,2014,810000,5,3.25,3290,6422,2,3,2012,98074
3582750120,2014,409000,2,2.25,1640,2128,2,4,1974,98028
3319500385,2014,400000,4,1.75,1580,5340,1,3,1947,98144
2783100230,2015,530000,4,2.25,1940,8270,2,5,1962,98133
1238501098,2015,580000,3,2.25,1580,8506,2,3,1987,98033
8562900180,2014,491300,3,1.75,1750,11340,1,4,1987,98074
7140200450,2014,272000,4,2.75,1810,7350,1,4,1980,98030
220069106,2015,599950,3,2.5,1970,106722,1,3,1985,98022
3905040040,2015,464000,3,2.5,1770,5146,2,3,1992,98029
3797000330,2014,471001,3,1.75,1800,6000,1,5,1905,98103
6669150530,2014,230000,3,1.5,1500,11616,1,3,1980,98031
3298200620,2014,358000,3,1,940,6695,1,4,1959,98008
8024202170,2014,510000,3,2.25,2340,6183,1,3,1929,98115
1788900230,2014,86500,3,1,840,9480,1,3,1960,98023
1788900230,2015,199950,3,1,840,9480,1,3,1960,98023
3220200040,2014,1.7125E+06,3,3.25,2940,5432,3,4,1978,98109
7645900355,2015,850000,3,2.75,3180,3680,2,4,1918,98126
458000065,2014,542000,4,2.5,2020,3440,1.5,4,1928,98117
123039604,2014,102500,2,1,820,4320,1,3,1937,98106
